Id,SalePrice
2735,134958.00352888368
2736,131173.2755714128
2737,113159.2816729922
2738,140478.7847336638
2739,163348.04500626583
2740,139324.17602199665
2741,138562.10683085566
2742,169785.86912941103
2743,155073.32639154638
2744,169724.3400377744
2745,143768.36602379306
2746,127164.14490267151
2747,149300.5465459995
2748,125973.57341328857
2749,133931.8068751395
2750,125498.98780527718
2751,132644.83614225438
2752,202185.97488178257
2753,138861.6000897717
2754,208924.5981450354
2755,139405.836619675
2756,98519.81846494842
2757,75657.11791915518
2758,103445.34608985117
2759,155199.92600869597
2760,116740.5799822604
2761,141353.29078424565
2762,138228.3336262508
2763,200072.3267256238
2764,168328.5671102787
2765,307324.1409949764
2766,130630.58274648793
2767,83851.23076637629
2768,114533.74462171986
2769,122081.24138025589
2770,154676.9479919748
2771,116648.96330019624
2772,110968.97459439415
2773,164903.99287980288
2774,141679.4028634738
2775,113115.37091912045
2776,151029.90056304706
2777,175111.9471770909
2778,119561.5596829816
2779,119353.04975456234
2780,92940.50748933967
2781,100875.87113242756
2782,103979.11313276865
2783,94616.83886958016
2784,130712.85089668869
2785,139635.17567745768
2786,77543.17776092762
2787,131321.96490341032
2788,79578.22576843046
2789,172540.60453940867
2790,95212.85231972205
2791,117705.29706897622
2792,71992.79951801467
2793,143672.2311058971
2794,90133.92461291773
2795,119317.89993571021
2796,93078.20905963086
2797,214668.92274289543
2798,109799.63402471735
2799,116107.39394082682
2800,68401.73691668067
2801,109873.88501499814
2802,127242.74629547773
2803,165530.65557865912
2804,124986.61866386875
2805,107964.38282202446
2806,88925.9161090153
2807,160564.70665932447
2808,154378.20735017848
2809,127166.08056625472
2810,123276.41160523087
2811,173014.23908155653
2812,170126.89246145988
2813,170822.22559586453
2814,160061.6402766334
2815,100425.48437227777
2816,232332.07312180114
2817,159968.6190466129
2818,136036.89751822862
2819,182522.92112289657
2820,130825.49909438202
2821,113156.37888318617
2822,197049.5575283673
2823,327476.4213516602
2824,181855.6979518361
2825,161903.5124112375
2826,140276.65669777396
2827,139312.42575242638
2828,209311.9223778212
2829,247354.39647857347
2830,221858.76209193154
2831,171359.74505301885
2832,233608.2273721272
2833,284822.79095532774
2834,214836.14435918533
2835,218303.02194803624
2836,193491.73527462728
2837,147830.8644717591
2838,143224.18291342582
2839,181952.4920182071
2840,198848.17771148196
2841,198903.04381006875
2842,230921.81357017526
2843,152468.68487256163
2844,174394.5374562449
2845,126561.05357599354
2846,206564.71703777515
2847,200550.49055006655
2848,216631.81170210114
2849,197967.91074842899
2850,287917.62786321813
2851,227181.78951827643
2852,238941.5128551235
2853,228966.35276656976
2854,145553.50315467478
2855,205337.27081518862
2856,197687.86807481074
2857,189590.72307210803
2858,210103.24960611
2859,107523.89968131066
2860,124290.25200684756
2861,118859.32586118011
2862,209298.81828601804
2863,119429.81463890262
2864,242972.8274756933
2865,145251.65193974317
2866,156571.7340284597
2867,107063.17279347674
2868,96519.95647154949
2869,98174.59845401446
2870,113956.41714527899
2871,78203.93218829168
2872,56655.03394594951
2873,93010.00741056535
2874,138009.96080820853
2875,115452.6731360779
2876,183068.84327258647
2877,139176.1566576701
2878,138953.37417827777
2879,129018.47622042784
2880,100726.84156807738
2881,123763.44432866642
2882,149437.42237266456
2883,177811.0314383341
2884,194807.58394426585
2885,167110.14505541202
2886,216280.28809500355
2887,94622.716285583
2888,146487.4799891968
2889,62666.74996489182
2890,87776.6969897012
2891,136220.09831893735
2892,63600.071694735416
2893,92006.0889356093
2894,60599.366300240225
2895,297710.2578398364
2896,258150.3748720661
2897,215178.7859877195
2898,162774.1210115481
2899,217229.13130064867
2900,159379.0678968273
2901,209859.6802441785
2902,191596.43761837116
2903,333303.5209183358
2904,353810.4876527612
2905,86468.0617552148
2906,205632.15740105958
2907,118491.21570057643
2908,139205.1901552015
2909,160824.86289925306
2910,88989.24863704797
2911,88233.74067380662
2912,154179.76997526624
2913,86175.50054662686
2914,86605.34061991234
2915,96439.23473670265
2916,85993.1674825118
2917,159345.48966856746
2918,116057.91354930801
2919,239288.53619986857
